"ITTER107","Territorio","TIPO_DATO15","Funzioni biometriche","SEXISTAT1","Sesso","ETA1","Età e classi di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y42","42","2020","2020",98530,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y43","43","2020","2020",42.144,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y43","43","2020","2020",98911,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y43","43","2020","2020",101,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y47","47","2020","2020",0.99847,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y47","47","2020","2020",1.76631,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y42","42","2020","2020",98946,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y42","42","2020","2020",93,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y43","43","2020","2020",98874,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y43","43","2020","2020",1.2839,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y43","43","2020","2020",0.9989228,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y42","42","2020","2020",98981,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y42","42","2020","2020",0.9990137,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y33","33","2020","2020",0.9996959,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y37","37","2020","2020",0.71832,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y51","51","2020","2020",32.376,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y51","51","2020","2020",162,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y17","17","2020","2020",99581,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y33","33","2020","2020",49.684,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y47","47","2020","2020",109,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y46","46","2020","2020",1.33141,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y33","33","2020","2020",29,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y47","47","2020","2020",36.142,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y17","17","2020","2020",0.11842,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y37","37","2020","2020",0.56612,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y51","51","2020","2020",2.23908,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y33","33","2020","2020",0.42804,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y42","42","2020","2020",0.94299,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y17","17","2020","2020",99571,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y33","33","2020","2020",47.526,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y47","47","2020","2020",0.9988332,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y51","51","2020","2020",0.9982537,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y51","51","2020","2020",30.344,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y17","17","2020","2020",0.9997038,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y37","37","2020","2020",98623,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y46","46","2020","2020",97590,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y51","51","2020","2020",97241,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y33","33","2020","2020",99088,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y33","33","2020","2020",98866,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y17","17","2020","2020",27,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y51","51","2020","2020",96681,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y33","33","2020","2020",99109,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y46","46","2020","2020",97670,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y37","37","2020","2020",98588,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y17","17","2020","2020",20,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y33","33","2020","2020",98838,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y42","42","2020","2020",98577,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y51","51","2020","2020",97350,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y17","17","2020","2020",67.776,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y51","51","2020","2020",96545,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y46","46","2020","2020",159,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y17","17","2020","2020",99623,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y33","33","2020","2020",0.9994259,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y47","47","2020","2020",38.286,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y51","51","2020","2020",34.473,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y47","47","2020","2020",0.9981219,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y51","51","2020","2020",0.9970348,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y46","46","2020","2020",0.998301,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y17","17","2020","2020",63.157,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y33","33","2020","2020",51.932,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y17","17","2020","2020",99629,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y37","37","2020","2020",71,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y46","46","2020","2020",98087,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y47","47","2020","2020",1.10268,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y51","51","2020","2020",1.6491,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y33","33","2020","2020",0.2882,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y46","46","2020","2020",1.01784,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y33","33","2020","2020",55,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y17","17","2020","2020",0.27194,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y51","51","2020","2020",271,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y33","33","2020","2020",42,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y51","51","2020","2020",2.80657,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y17","17","2020","2020",12,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y17","17","2020","2020",65.414,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y51","51","2020","2020",218,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y33","33","2020","2020",0.56128,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y47","47","2020","2020",98506,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y51","51","2020","2020",97974,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y33","33","2020","2020",99351,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y17","17","2020","2020",0.9998783,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y51","51","2020","2020",98054,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y47","47","2020","2020",141,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y33","33","2020","2020",0.9995577,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y51","51","2020","2020",0.9976326,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y47","47","2020","2020",98561,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y33","33","2020","2020",99365,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y17","17","2020","2020",99535,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y46","46","2020","2020",98661,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y44","44","2020","2020",84,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y50","50","2020","2020",0.9984379,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y52","52","2020","2020",2.49598,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y46","46","2020","2020",1.63175,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y50","50","2020","2020",96803,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y52","52","2020","2020",180,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y48","48","2020","2020",1.6185,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y46","46","2020","2020",35.014,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y44","44","2020","2020",1.12479,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y52","52","2020","2020",31.448,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y50","50","2020","2020",96925,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y48","48","2020","2020",35.193,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y37","37","2020","2020",43.638,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y44","44","2020","2020",39.004,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y52","52","2020","2020",0.9980553,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y48","48","2020","2020",121,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y44","44","2020","2020",97885,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y48","48","2020","2020",0.9987164,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y44","44","2020","2020",97953,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y46","46","2020","2020",37.093,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y48","48","2020","2020",97241,,
"IT","Italia","PYLIVED","anni vissuti - Lx","1","maschi","Y52","52","2020","2020",96259,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y48","48","2020","2020",97338,,
"IT","Italia","SURVIVORS","sopravviventi - lx","1","maschi","Y52","52","2020","2020",96410,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y44","44","2020","2020",0.9991147,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y50","50","2020","2020",97545,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y37","37","2020","2020",45.774,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y48","48","2020","2020",97880,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y44","44","2020","2020",98382,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y50","50","2020","2020",97447,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y46","46","2020","2020",100,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y37","37","2020","2020",40,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y46","46","2020","2020",0.9989398,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y50","50","2020","2020",1.47516,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","2","femmine","Y37","37","2020","2020",0.9995656,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y52","52","2020","2020",97132,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y52","52","2020","2020",97010,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y48","48","2020","2020",97801,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y44","44","2020","2020",98327,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y44","44","2020","2020",0.85082,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y50","50","2020","2020",35.421,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y50","50","2020","2020",0.9973385,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y52","52","2020","2020",1.84368,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y50","50","2020","2020",244,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y48","48","2020","2020",1.23098,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y17","17","2020","2020",0.9997888,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y44","44","2020","2020",41.175,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y48","48","2020","2020",37.328,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y46","46","2020","2020",98152,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y52","52","2020","2020",33.529,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y44","44","2020","2020",0.9985543,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y50","50","2020","2020",196,,
"IT","Italia","PYLIVED","anni vissuti - Lx","9","totale","Y37","37","2020","2020",98893,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y44","44","2020","2020",136,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y52","52","2020","2020",0.9967141,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y48","48","2020","2020",0.9978771,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y50","50","2020","2020",0.9978774,,
"IT","Italia","SURVIVORS","sopravviventi - lx","9","totale","Y37","37","2020","2020",98921,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y48","48","2020","2020",194,,
"IT","Italia","DEATHS","decessi - dx","1","maschi","Y52","52","2020","2020",301,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","1","maschi","Y37","37","2020","2020",0.9992538,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y50","50","2020","2020",98199,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","2","femmine","Y37","37","2020","2020",0.40657,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y46","46","2020","2020",39.247,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y48","48","2020","2020",158,,
"IT","Italia","LIFEXP","speranza di vita - ex","2","femmine","Y37","37","2020","2020",47.997,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y52","52","2020","2020",242,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y44","44","2020","2020",111,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y50","50","2020","2020",98127,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y44","44","2020","2020",0.9988283,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y37","37","2020","2020",56,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y50","50","2020","2020",2.51677,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y17","17","2020","2020",0.1972,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y52","52","2020","2020",97893,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y48","48","2020","2020",98452,,
"IT","Italia","DEATHS","decessi - dx","9","totale","Y46","46","2020","2020",131,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y44","44","2020","2020",98794,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y48","48","2020","2020",98391,,
"IT","Italia","LIFEXP","speranza di vita - ex","1","maschi","Y50","50","2020","2020",31.266,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y52","52","2020","2020",97803,,
"IT","Italia","SURVIVORS","sopravviventi - lx","2","femmine","Y44","44","2020","2020",98836,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y48","48","2020","2020",0.9982881,,
"IT","Italia","PROJPROB","probabilità prospettiva di sopravvivenza - Px","9","totale","Y46","46","2020","2020",0.9986136,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y48","48","2020","2020",1.99016,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","1","maschi","Y52","52","2020","2020",3.1242,,
"IT","Italia","PROBDEATH","probabilità di morte (per 1.000) - qx","9","totale","Y50","50","2020","2020",2.00637,,
"IT","Italia","DEATHS","decessi - dx","2","femmine","Y50","50","2020","2020",145,,
"IT","Italia","LIFEXP","speranza di vita - ex","9","totale","Y50","50","2020","2020",33.31,,
"IT","Italia","PYLIVED","anni vissuti - Lx","2","femmine","Y46","46","2020","2020",98611,,
